date	price	market_cap	total_volume	price_change_pct	market_cap_b	volume_b	year	month	month_name	quarter	day_of_week	ma_7	ma_30	ma_90	volatility_30d
10/6/2023	1782.361506	2.13883E+11	21797561602	3.283012964	213.8833807	21.7975616	2023	10	Oct	4	Friday	1644.768145	1589.63147	1404.626938	4.26351079
10/7/2023	1808.480816	2.17018E+11	27538971270	1.465432817	217.017698	27.53897127	2023	10	Oct	4	Saturday	1673.813235	1597.230719	1414.355397	4.118955061
10/8/2023	1697.720933	2.03727E+11	8785238962	-6.124471027	203.7265119	8.785238962	2023	10	Oct	4	Sunday	1693.997074	1602.941582	1422.603924	4.236240261
10/9/2023	1638.655283	1.96639E+11	15273897074	-3.479114185	196.638634	15.27389707	2023	10	Oct	4	Monday	1700.169275	1602.82977	1428.34842	4.071991154
10/10/2023	1635.510072	1.96261E+11	13821052700	-0.191938544	196.2612086	13.8210527	2023	10	Oct	4	Tuesday	1703.36944	1600.35656	1435.015517	3.999583771
10/11/2023	1646.534552	1.97584E+11	19430007366	0.674069858	197.5841463	19.43000737	2023	10	Oct	4	Wednesday	1704.995644	1598.611776	1440.94121	4.000362779
10/12/2023	1578.450896	1.89414E+11	25255269087	-4.134966767	189.4141075	25.25526909	2023	10	Oct	4	Thursday	1683.959151	1591.7816	1446.210076	3.953171967
10/13/2023	1743.48562	2.09218E+11	8243322639	10.45548672	209.2182744	8.243322639	2023	10	Oct	4	Friday	1678.405453	1592.849217	1453.128532	4.350361877
10/14/2023	1858.024002	2.22963E+11	8630664729	6.569505446	222.9628803	8.630664729	2023	10	Oct	4	Saturday	1685.483051	1599.414463	1461.299991	4.462167435
10/15/2023	1908.973895	2.29077E+11	30246880046	2.7421547	229.0768674	30.24688005	2023	10	Oct	4	Sunday	1715.662046	1608.842354	1470.205783	4.45352614
10/16/2023	1920.164883	2.3042E+11	12797978131	0.586230551	230.419786	12.79797813	2023	10	Oct	4	Monday	1755.877703	1619.614089	1479.472434	4.430032738
10/17/2023	1909.578556	2.29149E+11	25263813780	-0.551323881	229.1494267	25.26381378	2023	10	Oct	4	Tuesday	1795.030343	1632.078316	1488.419941	4.353500675
10/18/2023	1843.67684	2.21241E+11	21050079111	-3.451113105	221.2412208	21.05007911	2023	10	Oct	4	Wednesday	1823.193527	1639.613531	1497.318666	4.334674268
10/19/2023	1854.867555	2.22584E+11	28924188408	0.60697815	222.5841066	28.92418841	2023	10	Oct	4	Thursday	1862.681621	1647.912914	1505.948307	4.328221058
10/20/2023	1879.624093	2.25555E+11	10152376590	1.334679553	225.5548912	10.15237659	2023	10	Oct	4	Friday	1882.129975	1656.110501	1515.011124	4.325156017
10/21/2023	1793.817454	2.15258E+11	9810162900	-4.565095751	215.2580944	9.8101629	2023	10	Oct	4	Saturday	1872.957611	1662.512777	1523.60502	4.402993887
10/22/2023	1823.310689	2.18797E+11	21183559778	1.644160334	218.7972826	21.18355978	2023	10	Oct	4	Sunday	1860.72001	1673.49598	1532.691489	4.190540236
10/23/2023	1817.352249	2.18082E+11	31309076689	-0.326792323	218.0822699	31.30907669	2023	10	Oct	4	Monday	1846.032491	1683.585676	1541.096187	4.193196711
10/24/2023	1688.772061	2.02653E+11	16171626745	-7.075138474	202.6526473	16.17162674	2023	10	Oct	4	Tuesday	1814.488706	1692.964275	1548.283347	4.192847181
10/25/2023	1636.42811	1.96371E+11	13595389501	-3.099527282	196.3713732	13.5953895	2023	10	Oct	4	Wednesday	1784.881745	1700.583866	1554.682485	4.248483609
10/26/2023	1614.293758	1.93715E+11	19914454465	-1.352601594	193.7152509	19.91445446	2023	10	Oct	4	Thursday	1750.514059	1709.829667	1561.137056	4.131868506
10/27/2023	1745.999654	2.0952E+11	29679305010	8.158731675	209.5199585	29.67930501	2023	10	Oct	4	Friday	1731.424854	1719.631726	1568.662186	4.103293636
10/28/2023	1790.52324	2.14863E+11	28024841446	2.550034075	214.8627888	28.02484145	2023	10	Oct	4	Saturday	1730.954252	1728.968423	1576.311331	4.070663826
10/29/2023	1702.339462	2.04281E+11	30531396965	-4.925028369	204.2807355	30.53139696	2023	10	Oct	4	Sunday	1713.672648	1734.998723	1581.997085	4.195739963
10/30/2023	1740.819681	2.08898E+11	6832695660	2.260431594	208.8983618	6.83269566	2023	10	Oct	4	Monday	1702.739424	1739.520539	1588.159443	4.102019996
10/31/2023	1641.107717	1.96933E+11	8575045941	-5.727874373	196.932926	8.575045941	2023	10	Oct	4	Tuesday	1695.930232	1742.342995	1592.811831	4.206774673
11/1/2023	1718.725432	2.06247E+11	21271523087	4.729592982	206.2470519	21.27152309	2023	11	Nov	4	Wednesday	1707.686992	1746.45218	1598.228216	4.266832089
11/2/2023	1691.538178	2.02985E+11	26077261250	-1.581826478	202.9845814	26.07726125	2023	11	Nov	4	Thursday	1718.721909	1749.066489	1602.567175	4.278294732
11/3/2023	1690.103053	2.02812E+11	13026500600	-0.08484143	202.8123664	13.0265006	2023	11	Nov	4	Friday	1710.736681	1750.898219	1607.253676	4.273390191
11/4/2023	1787.314929	2.14478E+11	12590989646	5.751831241	214.4777914	12.59098965	2023	11	Nov	4	Saturday	1710.278351	1752.951839	1612.546307	4.2827714
11/5/2023	1702.533467	2.04304E+11	25422998449	-4.743509936	204.3040161	25.42299845	2023	11	Nov	4	Sunday	1710.306066	1750.290904	1616.962485	4.33423776
11/6/2023	1614.650672	1.93758E+11	7123675195	-5.161883553	193.7580807	7.123675195	2023	11	Nov	4	Monday	1692.281921	1743.8299	1620.391976	4.421667616
11/7/2023	1581.948081	1.89834E+11	14109569149	-2.025366342	189.8337697	14.10956915	2023	11	Nov	4	Tuesday	1683.830545	1739.970805	1623.3571	4.296520195
11/8/2023	1653.792375	1.98455E+11	17999302021	4.541507688	198.455085	17.99930202	2023	11	Nov	4	Wednesday	1674.554394	1740.475374	1626.924102	4.33143852
11/9/2023	1560.759479	1.87291E+11	18212534999	-5.625427783	187.2911375	18.212535	2023	11	Nov	4	Thursday	1655.871722	1737.983688	1629.47802	4.456728156
11/10/2023	1397.602329	1.67712E+11	19695093436	-10.45370236	167.7122794	19.69509344	2023	11	Nov	4	Friday	1614.085905	1729.685947	1630.042958	4.840037725
11/11/2023	1376.549652	1.65186E+11	11989442448	-1.506342427	165.1859582	11.98944245	2023	11	Nov	4	Saturday	1555.405151	1722.955906	1629.347108	4.794263767
11/12/2023	1411.304689	1.69357E+11	17532150640	2.524793608	169.3565627	17.53215064	2023	11	Nov	4	Sunday	1513.80104	1711.883208	1628.340513	4.378888659
11/13/2023	1484.957908	1.78195E+11	17863161702	5.218803521	178.194949	17.8631617	2023	11	Nov	4	Monday	1495.273502	1699.447671	1627.505913	4.308924352
11/14/2023	1461.872113	1.75425E+11	16790583377	-1.554643067	175.4246536	16.79058338	2023	11	Nov	4	Tuesday	1478.119792	1684.544279	1626.672716	4.263330044
11/15/2023	1442.121487	1.73055E+11	18492265315	-1.351050164	173.0545785	18.49226531	2023	11	Nov	4	Wednesday	1447.881094	1668.609499	1626.163538	4.256325081
11/16/2023	1514.55603	1.81747E+11	11110886124	5.022776748	181.7467236	11.11088612	2023	11	Nov	4	Thursday	1441.280601	1655.442081	1625.759797	4.38989563
11/17/2023	1409.422846	1.69131E+11	6791927020	-6.941518329	169.1307415	6.79192702	2023	11	Nov	4	Friday	1442.969247	1640.966948	1623.515869	4.51058761
11/18/2023	1391.641055	1.66997E+11	7400068116	-1.261636359	166.9969266	7.400068116	2023	11	Nov	4	Saturday	1445.125161	1625.526065	1619.926923	4.50350022
11/19/2023	1406.270876	1.68753E+11	9610435912	1.051263963	168.7525051	9.610435912	2023	11	Nov	4	Sunday	1444.406045	1609.747624	1616.895565	4.499045208
11/20/2023	1435.836504	1.723E+11	15511126763	2.102413447	172.3003804	15.51112676	2023	11	Nov	4	Monday	1437.388702	1597.814926	1614.303955	4.474510067
11/21/2023	1410.845823	1.69301E+11	22153631041	-1.740496242	169.3014988	22.15363104	2023	11	Nov	4	Tuesday	1430.099232	1584.066097	1612.556234	4.457532368
11/22/2023	1416.795654	1.70015E+11	19408151131	0.421720853	170.0154785	19.40815113	2023	11	Nov	4	Wednesday	1426.481255	1570.714211	1611.091184	4.462099929
11/23/2023	1286.199828	1.54344E+11	19244359393	-9.217689616	154.3439794	19.24435939	2023	11	Nov	4	Thursday	1393.858941	1557.295136	1607.418125	4.582688121
11/24/2023	1256.319088	1.50758E+11	10872246929	-2.323180236	150.7582906	10.87224693	2023	11	Nov	4	Friday	1371.986975	1544.624835	1603.688958	4.571437313
11/25/2023	1282.930785	1.53952E+11	12094206317	2.118227538	153.9516942	12.09420632	2023	11	Nov	4	Saturday	1356.456937	1533.579403	1599.738707	4.600140547
11/26/2023	1236.979805	1.48438E+11	11465589508	-3.581719366	148.4375766	11.46558951	2023	11	Nov	4	Sunday	1332.272498	1516.612075	1595.358675	4.314649247
11/27/2023	1243.395858	1.49208E+11	7911695333	0.518686956	149.2075029	7.911695333	2023	11	Nov	4	Monday	1304.780977	1498.374495	1590.755211	4.271924348
11/28/2023	1269.384251	1.52326E+11	5688770755	2.090114247	152.3261102	5.688770755	2023	11	Nov	4	Tuesday	1284.572181	1483.942655	1587.211223	4.248292051
11/29/2023	1255.63009	1.50676E+11	15204665515	-1.083530151	150.6756108	15.20466552	2023	11	Nov	4	Wednesday	1261.548529	1467.769669	1583.398132	4.206599294
11/30/2023	1267.771123	1.52133E+11	22623021019	0.966927494	152.1325348	22.62302102	2023	11	Nov	4	Thursday	1258.915857	1455.325115	1581.673369	4.123669422
12/1/2023	1223.299922	1.46796E+11	7342671534	-3.507825705	146.7959906	7.342671534	2023	12	Dec	4	Friday	1254.198833	1438.810932	1579.52274	4.017545126
12/2/2023	1216.630799	1.45996E+11	5197764809	-0.545174775	145.9956959	5.197764809	2023	12	Dec	4	Saturday	1244.727407	1422.980686	1578.24552	4.017246682
12/3/2023	1250.181333	1.50022E+11	18534258581	2.757659432	150.02176	18.53425858	2023	12	Dec	4	Sunday	1246.613339	1408.316628	1576.561032	4.073019373
12/4/2023	1261.572392	1.51389E+11	9130300282	0.911152545	151.388687	9.130300282	2023	12	Dec	4	Monday	1249.209987	1390.791877	1574.460703	3.89151974
12/5/2023	1235.759507	1.48291E+11	19212193395	-2.046088277	148.2911409	19.2121934	2023	12	Dec	4	Tuesday	1244.406452	1375.232745	1571.718373	3.834685153
12/6/2023	1250.369835	1.50044E+11	17175940312	1.18229538	150.0443802	17.17594031	2023	12	Dec	4	Wednesday	1243.654987	1363.090051	1568.050223	3.771052131
12/7/2023	1290.210701	1.54825E+11	22214459412	3.186326569	154.8252841	22.21445941	2023	12	Dec	4	Thursday	1246.860641	1353.365471	1565.425952	3.831168617
12/8/2023	1191.945077	1.43033E+11	11309833076	-7.616246252	143.0334092	11.30983308	2023	12	Dec	4	Friday	1242.381378	1337.970561	1560.425235	3.910294598
12/9/2023	1251.978248	1.50237E+11	16441436191	5.036571958	150.2373898	16.44143619	2023	12	Dec	4	Saturday	1247.431013	1327.677854	1555.339367	3.960491477
12/10/2023	1238.680882	1.48642E+11	12750868081	-1.062108457	148.6417058	12.75086808	2023	12	Dec	4	Sunday	1245.788092	1322.380472	1550.226065	3.504048408
12/11/2023	1263.436979	1.51612E+11	16020983861	1.998585598	151.6124375	16.02098386	2023	12	Dec	4	Monday	1246.054461	1318.61005	1544.449185	3.522236469
12/12/2023	1329.086261	1.5949E+11	13389513037	5.196086781	159.4903513	13.38951304	2023	12	Dec	4	Tuesday	1259.386855	1315.869435	1540.20062	3.626353605
12/13/2023	1261.608712	1.51393E+11	7968704592	-5.076987959	151.3930454	7.968704592	2023	12	Dec	4	Wednesday	1260.992409	1308.424462	1535.762199	3.589194038
12/14/2023	1229.699517	1.47564E+11	13420599648	-2.529246507	147.5639421	13.42059965	2023	12	Dec	4	Thursday	1252.347954	1300.685376	1531.357336	3.603653804
12/15/2023	1218.943656	1.46273E+11	13666323936	-0.874673918	146.2732388	13.66632394	2023	12	Dec	4	Friday	1256.204894	1293.246115	1527.156568	3.600872073
12/16/2023	1184.57983	1.4215E+11	18091726944	-2.819148031	142.1495796	18.09172694	2023	12	Dec	4	Saturday	1246.576548	1282.246908	1523.255768	3.4687246
12/17/2023	1273.203521	1.52784E+11	18068665432	7.481445194	152.7844225	18.06866543	2023	12	Dec	4	Sunday	1251.508354	1277.706264	1519.428914	3.579631777
12/18/2023	1233.693876	1.48043E+11	16233683473	-3.103168097	148.0432651	16.23368347	2023	12	Dec	4	Monday	1247.259339	1272.441358	1515.293446	3.612760862
12/19/2023	1209.89723	1.45188E+11	6331118979	-1.928893909	145.1876676	6.331118979	2023	12	Dec	4	Tuesday	1230.232335	1265.89557	1510.584565	3.614245908
12/20/2023	1223.178035	1.46781E+11	17096205988	1.097680434	146.7813642	17.09620599	2023	12	Dec	4	Wednesday	1224.742238	1258.806954	1506.378219	3.594511529
12/21/2023	1168.948755	1.40274E+11	12629783212	-4.433473947	140.2738506	12.62978321	2023	12	Dec	4	Thursday	1216.063558	1250.743718	1502.768598	3.660362802
12/22/2023	1153.744809	1.38449E+11	19007984175	-1.300651204	138.4493771	19.00798417	2023	12	Dec	4	Friday	1206.749437	1241.975357	1498.758415	3.657948206
12/23/2023	1171.685749	1.40602E+11	19738383865	1.555018028	140.6022899	19.73838386	2023	12	Dec	4	Saturday	1204.907425	1238.158221	1496.139211	3.295310096
12/24/2023	1159.348832	1.39122E+11	5094474290	-1.052920316	139.1218598	5.09447429	2023	12	Dec	4	Sunday	1188.642469	1234.925879	1493.378194	3.275961238
12/25/2023	1158.179556	1.38982E+11	17855930408	-0.100856228	138.9815467	17.85593041	2023	12	Dec	4	Monday	1177.854709	1230.767505	1491.392192	3.246369016
12/26/2023	1137.007223	1.36441E+11	4710441759	-1.82807	136.4408668	4.710441759	2023	12	Dec	4	Tuesday	1167.441851	1227.435085	1487.892962	3.200508169
12/27/2023	1073.088799	1.28771E+11	9536800499	-5.621637476	128.7706559	9.536800499	2023	12	Dec	4	Wednesday	1146.000532	1221.758183	1483.033701	3.344033644
12/28/2023	1089.939788	1.30793E+11	12435253450	1.570325663	130.7927745	12.43525345	2023	12	Dec	4	Thursday	1134.713537	1215.776701	1478.23936	3.331819791
12/29/2023	1172.378206	1.40685E+11	6720835679	7.563575405	140.6853847	6.720835679	2023	12	Dec	4	Friday	1137.37545	1213.001638	1473.430615	3.635578642
12/30/2023	1176.427182	1.41171E+11	16878105375	0.345364369	141.1712619	16.87810538	2023	12	Dec	4	Saturday	1138.052798	1209.95684	1469.208317	3.630674546
12/31/2023	1190.29515	1.42835E+11	4428264261	1.178820802	142.8354181	4.428264261	2023	12	Dec	4	Sunday	1142.473701	1208.856681	1464.706598	3.583311541
1/1/2024	1227.053787	1.47246E+11	7396467087	3.088195122	147.2464545	7.396467087	2024	1	Jan	1	Monday	1152.312877	1209.204114	1460.417096	3.626416457
1/2/2024	1169.464165	1.40336E+11	13990854544	-4.693324985	140.3356998	13.99085454	2024	1	Jan	1	Tuesday	1156.949583	1206.513542	1455.242797	3.692100135
1/3/2024	1255.264417	1.50632E+11	17432084027	7.336714897	150.63173	17.43208403	2024	1	Jan	1	Wednesday	1182.974671	1206.303276	1450.015664	3.934590524
1/4/2024	1268.88238	1.52266E+11	21316793425	1.084868088	152.2658856	21.31679343	2024	1	Jan	1	Thursday	1208.537898	1207.407372	1444.310341	3.918355444
1/5/2024	1358.124905	1.62975E+11	18686646717	7.033159779	162.9749886	18.68664672	2024	1	Jan	1	Friday	1235.073141	1210.999208	1439.306386	4.111725609
1/6/2024	1322.435412	1.58692E+11	17553507107	-2.627850573	158.6922495	17.55350711	2024	1	Jan	1	Saturday	1255.93146	1212.073365	1435.136547	4.110794349
1/7/2024	1426.018122	1.71122E+11	13231326982	7.832723555	171.1221747	13.23132698	2024	1	Jan	1	Sunday	1289.60617	1219.8758	1432.773912	4.070097877
1/8/2024	1474.881889	1.76986E+11	5336853814	3.426588071	176.9858267	5.336853814	2024	1	Jan	1	Monday	1325.010184	1227.305921	1430.989154	4.020966807
1/9/2024	1511.922983	1.81431E+11	8058992986	2.511461725	181.430758	8.058992986	2024	1	Jan	1	Tuesday	1373.932873	1236.413991	1429.49347	4.022210202
1/10/2024	1530.238055	1.83629E+11	17287995180	1.211376003	183.6285666	17.28799518	2024	1	Jan	1	Wednesday	1413.214821	1245.30736	1428.957772	4.016304405
1/11/2024	1519.162734	1.823E+11	20238088990	-0.723764608	182.2995281	20.23808899	2024	1	Jan	1	Thursday	1448.969157	1251.643243	1426.465295	3.933238966
1/12/2024	1598.163229	1.9178E+11	15360354788	5.200265485	191.7795875	15.36035479	2024	1	Jan	1	Friday	1483.260346	1262.861726	1423.577953	3.876083868
1/13/2024	1611.460572	1.93375E+11	22756688082	0.832039119	193.3752687	22.75668808	2024	1	Jan	1	Saturday	1524.549655	1275.587095	1420.27225	3.82287144
1/14/2024	1493.506858	1.79221E+11	16600055496	-7.31967733	179.220823	16.6000555	2024	1	Jan	1	Sunday	1534.190903	1284.739202	1415.531605	4.101337147
1/15/2024	1432.047868	1.71846E+11	6684995948	-4.115079214	171.8457442	6.684995948	2024	1	Jan	1	Monday	1528.071757	1292.988136	1410.225709	4.146905
1/16/2024	1425.232413	1.71028E+11	9071652787	-0.475923674	171.0278896	9.071652787	2024	1	Jan	1	Tuesday	1515.68739	1298.055766	1405.576326	3.949060699
1/17/2024	1446.859473	1.73623E+11	22709869274	1.517440944	173.6231368	22.70986927	2024	1	Jan	1	Wednesday	1503.776164	1305.161286	1401.042903	3.895385778
1/18/2024	1447.429906	1.73692E+11	20320097262	0.039425592	173.6915887	20.32009726	2024	1	Jan	1	Thursday	1493.528617	1313.079042	1396.240745	3.867705473
1/19/2024	1523.794051	1.82855E+11	25119093684	5.27584408	182.8552861	25.11909368	2024	1	Jan	1	Friday	1482.904449	1323.099576	1393.240485	3.957774318
1/20/2024	1413.136181	1.69576E+11	7479481643	-7.261996454	169.5763418	7.479481643	2024	1	Jan	1	Saturday	1454.572393	1331.239157	1388.682991	4.117471829
1/21/2024	1425.046591	1.71006E+11	25450198483	0.842835218	171.0055909	25.45019848	2024	1	Jan	1	Sunday	1444.792355	1340.282549	1384.324039	4.099829684
1/22/2024	1328.608478	1.59433E+11	8789351833	-6.767365588	159.4330174	8.789351833	2024	1	Jan	1	Monday	1430.015299	1345.513307	1380.322221	4.321668106
1/23/2024	1373.228751	1.64787E+11	5176564598	3.358421535	164.7874502	5.176564598	2024	1	Jan	1	Tuesday	1422.586205	1352.642638	1377.397784	4.341654738
1/24/2024	1371.668337	1.646E+11	24639127897	-0.11363105	164.6002004	24.6391279	2024	1	Jan	1	Wednesday	1411.844614	1359.75893	1374.701946	4.34173227
1/25/2024	1398.570809	1.67828E+11	10695519843	1.961295674	167.8284971	10.69551984	2024	1	Jan	1	Thursday	1404.864743	1368.477716	1370.841626	4.322027571
1/26/2024	1354.634352	1.62556E+11	17907561885	-3.141525352	162.5561223	17.90756188	2024	1	Jan	1	Friday	1380.699071	1377.862568	1365.998416	4.217758649
1/27/2024	1429.526847	1.71543E+11	8783335057	5.528613308	171.5432217	8.783335057	2024	1	Jan	1	Saturday	1383.040595	1389.182137	1362.967164	4.301640636
1/28/2024	1494.278058	1.79313E+11	17864528812	4.529555394	179.3133669	17.86452881	2024	1	Jan	1	Sunday	1392.930805	1399.912132	1360.227813	4.17577276
1/29/2024	1533.592448	1.84031E+11	25485398502	2.630995644	184.0310938	25.4853985	2024	1	Jan	1	Monday	1422.214229	1411.817641	1359.033199	4.186208364
1/30/2024	1529.678654	1.83561E+11	12559593036	-0.255204324	183.5614385	12.55959304	2024	1	Jan	1	Tuesday	1444.564215	1423.130424	1356.932679	4.191956754
1/31/2024	1569.684623	1.88362E+11	20800922617	2.615318471	188.3621547	20.80092262	2024	1	Jan	1	Wednesday	1472.852256	1434.551452	1355.578751	4.184424074
2/1/2024	1529.925646	1.83591E+11	9647423009	-2.532927671	183.5910776	9.647423009	2024	2	Feb	1	Thursday	1491.617233	1446.566835	1353.799002	4.102469674
2/2/2024	1587.338733	1.90481E+11	19995791322	3.752671668	190.4806479	19.99579132	2024	2	Feb	1	Friday	1524.860716	1457.635979	1351.577044	3.96074398
2/3/2024	1700.042043	2.04005E+11	14356659663	7.100142409	204.0050452	14.35665966	2024	2	Feb	1	Saturday	1563.505744	1472.007967	1351.549362	4.121432439
2/4/2024	1779.068097	2.13488E+11	11815500945	4.648476435	213.4881716	11.81550094	2024	2	Feb	1	Sunday	1604.190035	1486.039407	1353.376222	4.0241482
2/5/2024	1732.413068	2.0789E+11	14049560801	-2.622441977	207.8895682	14.0495608	2024	2	Feb	1	Monday	1632.592981	1499.705329	1355.048055	4.023980983
2/6/2024	1762.228262	2.11467E+11	10882308250	1.721021036	211.4673914	10.88230825	2024	2	Feb	1	Tuesday	1665.814353	1510.912334	1356.252898	3.814489084
2/7/2024	1677.75724	2.01331E+11	27829952490	-4.793421134	201.3308688	27.82995249	2024	2	Feb	1	Wednesday	1681.253298	1517.674845	1357.552873	3.911749239
2/8/2024	1721.086002	2.0653E+11	16039645789	2.582540632	206.5303203	16.03964579	2024	2	Feb	1	Thursday	1708.561921	1524.646946	1361.147136	3.913027662
2/9/2024	1756.949406	2.10834E+11	12530601802	2.083765934	210.8339287	12.5306018	2024	2	Feb	1	Friday	1732.792017	1532.203991	1365.3738	3.921670846
2/10/2024	1634.575592	1.96149E+11	16439045909	-6.965130211	196.1490711	16.43904591	2024	2	Feb	1	Saturday	1723.439667	1536.051086	1367.854588	4.149758584
2/11/2024	1564.40589	1.87729E+11	12852722013	-4.292839228	187.7287068	12.85272201	2024	2	Feb	1	Sunday	1692.773637	1534.925842	1368.737343	4.127343444
2/12/2024	1550.802167	1.86096E+11	22206924480	-0.869577607	186.09626	22.20692448	2024	2	Feb	1	Monday	1666.829223	1532.903895	1369.725455	4.127379227
2/13/2024	1536.223536	1.84347E+11	27015361504	-0.940070311	184.3468243	27.0153615	2024	2	Feb	1	Tuesday	1634.542833	1534.327784	1370.771033	3.897572853
2/14/2024	1467.462586	1.76096E+11	14539156550	-4.475972928	176.0955104	14.53915655	2024	2	Feb	1	Wednesday	1604.50074	1535.508275	1370.247773	3.911779537
2/15/2024	1494.330249	1.7932E+11	23907611774	1.830892544	179.3196299	23.90761177	2024	2	Feb	1	Thursday	1572.107061	1537.811536	1371.191189	3.921589496
2/16/2024	1513.339408	1.81601E+11	17779359466	1.27208551	181.600729	17.77935947	2024	2	Feb	1	Friday	1537.305633	1540.027534	1372.543393	3.919073245
2/17/2024	1505.50314	1.8066E+11	8828561845	-0.517812972	180.6603768	8.828561845	2024	2	Feb	1	Saturday	1518.866711	1541.963308	1373.645973	3.921301666
2/18/2024	1464.438932	1.75733E+11	19835777717	-2.727606953	175.7326718	19.83577772	2024	2	Feb	1	Sunday	1504.585717	1539.984804	1373.963778	3.835818416
2/19/2024	1531.112634	1.83734E+11	16832220539	4.552849635	183.7335161	16.83222054	2024	2	Feb	1	Monday	1501.772927	1543.917353	1375.300076	3.674061338
2/20/2024	1640.141804	1.96817E+11	21270562675	7.120911117	196.8170165	21.27056267	2024	2	Feb	1	Tuesday	1516.618393	1551.087193	1377.7817	3.877266102
2/21/2024	1612.860829	1.93543E+11	26469463467	-1.663330269	193.5432995	26.46946347	2024	2	Feb	1	Wednesday	1537.389571	1560.562272	1381.411266	3.65081989
2/22/2024	1577.891795	1.89347E+11	15687807035	-2.168137102	189.3470154	15.68780703	2024	2	Feb	1	Thursday	1549.326935	1567.384373	1384.984297	3.652142941
2/23/2024	1613.333146	1.936E+11	26744155436	2.246120484	193.5999775	26.74415544	2024	2	Feb	1	Friday	1563.611754	1575.439867	1388.655434	3.66323353
2/24/2024	1594.472655	1.91337E+11	22975767065	-1.169038861	191.3367185	22.97576706	2024	2	Feb	1	Saturday	1576.321685	1581.969928	1392.627577	3.667908093
2/25/2024	1589.670322	1.9076E+11	16907591962	-0.30118623	190.7604387	16.90759196	2024	2	Feb	1	Sunday	1594.211884	1589.80446	1396.475071	3.606746051
2/26/2024	1641.597461	1.96992E+11	20169320995	3.266535052	196.9916953	20.169321	2024	2	Feb	1	Monday	1609.99543	1596.873481	1400.610773	3.52276652
2/27/2024	1524.780123	1.82974E+11	12637939245	-7.116076926	182.9736147	12.63793925	2024	2	Feb	1	Tuesday	1593.51519	1597.890216	1403.601329	3.702957944
2/28/2024	1611.450217	1.93374E+11	28625481171	5.684104452	193.3740261	28.62548117	2024	2	Feb	1	Wednesday	1593.313674	1600.485475	1407.419986	3.814239642
2/29/2024	1620.267994	1.94432E+11	21403508095	0.547195103	194.4321593	21.4035081	2024	2	Feb	1	Thursday	1599.367417	1603.50512	1411.830742	3.813492878
3/1/2024	1597.882401	1.91746E+11	6761271085	-1.381598171	191.7458881	6.761271085	2024	3	Mar	1	Friday	1597.160168	1604.445046	1416.066871	3.798240609
3/2/2024	0.455366322	54643958.6	3781068.426	-99.97150189	0.054643959	0.003781068	2024	3	Mar	1	Saturday	1369.443412	1553.462703	1402.181027	18.67594341
3/3/2024	0.455137409	54616489.12	5723684.192	-0.05026994	0.054616489	0.005723684	2024	3	Mar	1	Sunday	1142.412671	1500.566583	1388.168613	18.64056668
3/4/2024	0.425111429	51013371.44	1875251.194	-6.597124299	0.051013371	0.001875251	2024	3	Mar	1	Monday	907.9594786	1443.912686	1374.442675	18.54593022
3/5/2024	0.451758999	54211079.84	1781706.931	6.268372987	0.05421108	0.001781707	2024	3	Mar	1	Tuesday	690.1982838	1384.625474	1360.554696	18.57341949
3/6/2024	0.452959118	54355094.16	4565986.014	0.265654768	0.054355094	0.004565986	2024	3	Mar	1	Wednesday	460.0558184	1326.893471	1346.224055	18.58639994
3/7/2024	0.461518417	55382210.01	3872480.388	1.889640453	0.05538221	0.00387248	2024	3	Mar	1	Thursday	228.6548933	1268.167913	1332.985349	18.58807493
3/8/2024	0.479902976	57588357.12	4756558.326	3.983494188	0.057588357	0.004756558	2024	3	Mar	1	Friday	0.454536381	1212.258668	1319.079811	18.63677736
3/9/2024	0.461156494	55338779.29	3404618.63	-3.906306672	0.055338779	0.003404619	2024	3	Mar	1	Saturday	0.455363549	1154.904507	1305.321815	18.60433247
3/10/2024	0.470443717	56453246.03	2809459.56	2.013898311	0.056453246	0.00280946	2024	3	Mar	1	Sunday	0.457550164	1096.355208	1291.288853	18.60361761
3/11/2024	0.465899844	55907981.29	6300673.108	-0.965869589	0.055907981	0.006300673	2024	3	Mar	1	Monday	0.463377081	1041.884885	1276.526405	18.59702128
3/12/2024	0.482432741	57891928.98	5311499.612	3.548594749	0.057891929	0.0053115	2024	3	Mar	1	Tuesday	0.467759044	989.7541029	1262.51389	18.6372469
3/13/2024	0.443524223	53222906.78	2875021.874	-8.065065865	0.053222907	0.002875022	2024	3	Mar	1	Wednesday	0.466411202	938.0754815	1248.85549	18.65502955
3/14/2024	0.442211664	53065399.74	3627058.871	-0.295938437	0.0530654	0.003627059	2024	3	Mar	1	Thursday	0.463653094	886.8827707	1235.316586	18.65815133
3/15/2024	0.432108114	51852973.65	5238029.19	-2.284777085	0.051852974	0.005238029	2024	3	Mar	1	Friday	0.456825257	837.9817548	1222.159389	18.65739209
3/16/2024	0.440084317	52810118.04	2042036.39	1.845881406	0.052810118	0.002042036	2024	3	Mar	1	Saturday	0.453814946	788.1854159	1208.017573	18.65753045
3/17/2024	0.448885617	53866274.09	2569117.528	1.9999123	0.053866274	0.002569118	2024	3	Mar	1	Sunday	0.450735217	737.7557318	1194.314851	18.6639589
3/18/2024	0.436794604	52415352.43	2033163.871	-2.693562321	0.052415352	0.002033164	2024	3	Mar	1	Monday	0.446577326	687.5868537	1180.876401	18.65767811
